61.688,110.89,127.09,231.03,0.77288,63.511,105.21,28.224,46.665,126.59,229.53,49.79,78.295
59.764,122.13,115.43,213.15,0.37399,62.852,104.52,28.666,49.79,116.55,212.71,48.387,73.881
60.526,128.52,131.01,222.5,0.3426,64.503,102.13,27.411,49.624,130.6,220.89,46.383,85.186
60.26,117.32,121.15,205.88,0.61079,59.029,92.986,30.679,45.43,120.97,208.73,47.736,82.864
55.8,122.13,111.67,239.49,0.54095,54.895,95.859,30.637,47.15,108.17,239.07,46.325,78.965
55.536,94.948,111.17,239.1,0.9076,57.81,93.769,32.788,47.621,108.61,241.24,52.297,79.066
58.383,120.54,118.44,203.8,0.30934,56.223,95.032,30.301,47.276,117.82,202.07,54.359,81.886
60.364,102.08,130.41,232.18,0.87821,60.429,105.54,28.764,46.408,131.2,231.49,49.391,86.744
61.499,117.61,117.06,206.58,0.39075,61.463,106.19,32.394,46.458,119.42,205.58,49.508,72.057
65.656,125.53,112.43,217.43,0.12808,65.243,101.6,31.478,48.234,111.45,219.27,48.257,83.55
61.855,110.46,122.26,204.68,0.012249,63.302,109.88,28.323,49.534,121.38,202.81,47.476,83.005
60.508,93.293,123.69,207.44,0.90865,59.768,109.37,29.169,53.871,121.01,206.29,52.488,81.129
58.999,103.66,134.86,228.58,0.83592,60.335,104.59,31.312,46.674,131.17,231.32,45.771,83.231
56.637,126.83,136.22,239.26,0.58164,59.108,100.03,30.745,47.015,131.01,238.7,53.517,85.556
56.317,122.97,116.2,223.04,0.13578,55.576,105.07,29.866,53.546,115.38,220.72,48.19,82.143
59.899,117.04,129.3,205.14,0.075792,58.029,107.27,31.988,49.198,131.54,205.08,49.196,87.749
56.595,110.55,119.83,210.91,0.68893,55.593,93.334,30.773,51.174,121.19,212.98,51.233,72.852
58.895,111,114.77,222.53,0.69993,58.607,106.07,32.511,46.181,112.48,221.18,51.021,77.849
57.322,120.85,107.55,202.07,0.11165,57.492,90.349,27.876,54.067,110.56,200.8,46.338,82.934
63.167,123.28,119.14,226.73,0.077881,59.383,103.58,31.796,53.862,117.54,231,53.267,75.688
62.201,102.6,117.46,202.31,0.76651,60.903,108.56,31.032,52.843,116.63,201.48,54.146,84.614
61.484,102.64,110.25,215.9,0.84414,63.981,105.2,31.966,50.362,110.74,219.42,51.498,84.882
62.572,124.3,116.05,233.48,0.029009,64.337,105.17,32.881,52.071,116.18,232.71,49.939,83.967
61.402,126.16,125.34,238.94,0.67308,63.808,97.422,29.986,49.578,123.1,237.93,50.702,87.361
54.442,67.222,109.37,206.73,0.9947,55.67,104.11,27.672,54.081,110.48,206.21,47.439,81.78
52.891,76.793,113.78,204.93,0.9676,54.497,104.51,29.165,54.479,113.72,207.41,48.357,82.693
55.946,119.55,114.55,234.78,0.093715,56.733,108.56,31.385,45.069,109.79,232.74,47.022,81.362
54.337,97.678,126.55,236.01,0.89719,56.939,99.652,30.9,51.501,125.9,235.08,48.328,77.176
53.277,111.26,132.84,201.73,0.65526,54.442,92.41,28.788,54.353,129.05,204.34,48.035,75.476
57.406,114.16,118.53,206.65,0.52816,58.384,96.018,31.713,48.783,119.65,206.26,46.516,78.215
57.51,127.17,130.4,234.54,0.054521,56.901,109.03,31.764,54.272,128.78,235.4,52.439,81.121
55.741,118.07,124.26,207.51,0.4896,57.902,90.84,32.217,52.217,125.2,207.59,47.55,74.37
62.387,128.14,126.45,222.8,0.29821,63.208,94.525,27.345,48.853,127.02,221.82,49.571,84.195
67.408,126.43,129.73,224.05,0.43717,65.889,108.46,29.433,48.612,126.61,225.03,52.385,82.205
57.606,132.95,125.1,229.91,0.49166,55.541,91.976,28.51,49.165,121.69,233.12,54.66,80.942
61.29,102.82,114.11,219.36,0.85233,60.453,105.49,30.668,47.648,117.46,222.01,46.633,86.784
61.901,119.61,118.43,234.57,0.55455,58.733,97.692,31.906,54.113,115.73,230.98,50.67,74.293
60.528,80.787,127.78,229.03,0.9907,61.753,91.939,27.478,52.174,130.06,229.85,51.837,77.951
56.109,127.78,119.42,214.35,0.20767,55.578,92.452,30.135,54.669,117.5,213.69,47.698,86.907
66.016,126.85,114.97,214.11,0.41765,64.68,91.881,29.672,46.966,117.95,214.8,49.408,73.754
66.59,99.94,110.99,209.5,0.86745,64.528,106.28,29.225,52.911,113.69,211.82,48.6,76.322
61.911,124.29,119.72,226.47,0.32451,61.598,107.44,28.156,54.419,119.12,228.17,49.285,75.261
56.042,122.48,125.71,219.54,0.0098175,55.077,100.15,30.154,54.556,128.76,220.49,45.661,85.486
57.207,118.38,110.11,211.68,0.053715,58.033,95.632,31.862,47.348,109.86,207.96,51.455,83.236
63.486,125.17,110.05,212.8,0.088462,62.691,92.561,27.164,47.407,110.46,210.22,50.792,84.957
61.904,128.13,129.4,214.12,0.48777,62.936,95.802,31.799,52.033,128.69,217.02,49.151,83.49
50.326,80.649,114.82,224.88,0.94934,55.25,106.07,28.186,45.554,115.4,229.41,51.241,87.675
56.187,119.81,127.34,213.35,0.66227,58.317,91.586,32.173,52.021,122.68,214.16,50.618,85.87
53.171,112.44,107.33,233.77,0.78679,56.36,94.222,30.857,50.522,108.63,235.36,51.218,85.944
51.559,99.931,108.26,228.46,0.8585,55.132,96.284,30.289,48.543,108.08,229.7,54.955,74.235
59.972,127.94,116.55,220.81,0.076254,61.967,99.143,32.731,53.284,116.51,218.52,51.831,87.594
53.963,118.84,125.68,229.89,0.49047,54.04,97.808,27.114,47.446,127.55,232.28,45.021,72.988
60.086,116.29,113.76,205.09,0.29144,58.213,100.87,30.128,54.212,116.97,207.28,46.588,79.761
63.905,111.49,122.74,217.9,0.77342,63.959,98.195,32.822,47.652,121.98,220.52,45.047,74.2
52.401,113.07,129.03,218.38,0.66953,55.37,102.34,32.118,48.06,128.79,218.46,46.209,77.185
59.423,92.934,131.73,223.52,0.9381,60.167,101.97,31.916,54.25,131.81,227.06,47.347,85.374
53.681,126.67,132.27,240.81,0.49103,54.367,97.622,32.526,50.658,128.54,240.54,50.912,75.435
60.128,100.39,117.3,229.31,0.87962,59.898,90.794,31.391,53.368,119.37,228.51,47.53,76.248
66.427,134.53,125.65,225.4,0.3725,64.602,92.655,28.52,49.285,125.48,228.67,48.268,85.937
61.594,112.44,130.04,218.95,0.81441,63.545,95.365,31.996,54.322,131.74,220.09,52.857,87.915
63.617,130.81,120.38,226.78,0.1429,60.92,91.775,27.494,46.567,119.68,228.03,46.263,82.912
62.504,128.47,116.35,218.7,0.14473,64.167,90.795,30.499,52.405,112.79,216.66,48.832,74.571
55.073,114.56,122.53,241.31,0.76735,55.172,97.176,30.702,53.889,121.57,238.33,52.696,82.365
61.421,127.95,116.72,234.9,0.60956,63.136,90.971,30.636,48.792,117.64,234.97,50.415,81.176
57.749,122.37,111.33,230.63,0.39667,58.735,104.9,28.397,47.052,109.62,231.98,45.896,75.846
59.633,118,120.16,239.88,0.73644,59.604,99.915,31.993,52.035,122.3,241.32,51.242,87.05
63.979,103.34,112.8,213.18,0.82745,62.239,101.87,31.973,46.555,113.4,214.32,51.251,78.636
54.582,104.69,107.45,204.14,0.67528,55.555,109.17,32.225,51.837,108,207.03,48.287,75.062
60.656,124.79,118.56,208.82,0.20544,63.343,93.5,31.733,47.242,120.53,208.23,48.998,81.437
60.223,128.67,111.45,218.94,0.49889,61.602,94.887,29.429,54.866,111.16,217.42,54.489,86.594
67.049,128.88,126.34,218.27,0.13464,65.805,97.141,30.195,47.843,126.3,218.66,48.408,73.859
58.623,111.1,106.96,215.73,0.66446,56.828,94.391,29.621,48.947,109.53,213.42,48.382,77.927
57.78,110.58,126.36,211.45,0.79298,59.245,98.391,27.495,48.934,127.64,210.81,50.974,84.3
51.353,115.82,130.72,217.86,0.63784,54.116,102.04,30.406,49.867,127.38,215.91,53.341,73.49
60.348,121.26,111.6,215.6,0.017552,62.316,97.57,29.446,50.949,110.92,216,52.587,81.397
57.371,75.81,113.34,201.78,0.98743,57.071,102.29,30.119,51.87,112.7,199.63,54.722,72.083
55.131,119.04,128.11,232.2,0.65259,54.551,99.71,31.235,45.039,128.72,233.47,54.78,80.371
55.126,109.5,131.88,219.73,0.78294,56.619,102.36,31.183,50.006,130.31,222.91,46.12,83.686
50.79,82.446,116.37,204.05,0.92647,54.097,105.89,30.273,52.46,112.25,201.11,46.144,83.186
52.255,79.899,116.7,228.23,0.9555,54.148,97.227,31.59,47.09,116.32,229.68,48.347,84.488
55.731,116.01,130.86,205.3,0.31013,55.361,97.577,28.462,48.988,131.2,204.15,45.019,84.642
59.017,111,107.27,210.23,0.56211,58.26,104.2,27.2,50.434,109.88,208,52.12,75.12
58.076,107.16,109.4,202.66,0.042626,58.059,103.03,28.908,48.455,109.53,198.42,50.613,74.259
52.852,120.28,121.7,223.43,0.37449,54.423,96.052,32.238,48.336,117.44,222.97,50.067,72.035
66.275,137.95,116.56,241.33,0.022811,65.883,90.381,31.216,51.699,117.11,240.09,53.724,83.014
61.596,133.59,122.15,238.11,0.26011,62.585,103.14,28.43,51.017,122.85,238.54,48.992,82.318
64.468,116.61,116.24,201.16,0.67279,63.564,91.095,31.37,48.816,114.34,200.12,47.952,85.475
63.013,120.8,114.48,210.54,0.39078,62.926,105.21,28.112,45.868,111.94,213.66,52.113,77.664
59.228,117.11,127.12,197.81,0.16789,62.971,108.7,28.398,54.678,125.27,199.56,53.362,86.007
65.156,82.494,128.63,218.76,0.96827,63.416,90.433,27.307,47.052,127.88,218.43,47.916,75.016
55.443,118.67,125.23,205.73,0.11495,56.443,104.03,32.58,52.026,124.54,205.75,45.013,78.34
64.464,119.37,122.62,243.77,0.76573,63.312,91.93,32.679,47.025,122.82,239.88,54.586,75.056
59.687,110.75,121.74,204.67,0.57411,54.751,108.9,29.581,52.89,120.64,204.8,49.998,74.436
61.258,126.49,126.76,223.29,0.60352,62.135,96.172,32.211,50.087,131.57,224.6,53.173,75.542
63.967,81.732,115.82,226.94,0.96617,62.602,108.41,32.37,53.731,118.57,223.47,50.166,82.37
59.396,94.569,131.79,235.68,0.92938,57.689,92.102,30.239,45.734,128.23,235.71,52.453,78.768
54.184,92.647,118.33,221.59,0.9018,55.274,105.64,32.293,50.808,117.44,217.92,49.701,82.687
58.364,107.02,107.66,208.55,0.73134,60.998,100.74,28.462,54.018,110.63,207.04,53.324,86.273
61.754,81.051,113.67,212.84,0.98034,65.604,104.66,30.793,54.135,116.05,211.85,50.522,72.502
66.609,121.02,119.65,208.52,0.49305,65.602,101.08,28.342,53.815,121.36,208.97,45.08,75.705
58.494,88.712,127.78,205.24,0.9241,56.034,109.15,30.157,48.198,129.14,203.76,54.717,75.923
65.471,125.16,119.28,235.31,0.4184,65.67,104.7,29.52,47.079,118.15,233.15,51.042,73.207
55.479,101.23,120.65,220.33,0.84118,56.045,100.84,27.831,49.271,120.56,217.38,48.241,77.577
56.295,119.76,119.44,214.13,0.2645,58.647,109.94,29.191,53.298,118.61,214.94,54.766,81.685
62.857,123.61,116.62,213.3,0.41087,59.879,93.496,27.915,45.169,119.22,213.5,51.331,80.698
54.613,119.56,114.88,212.21,0.26065,54.497,99.141,29.066,46.992,118.99,213.12,51.759,83.106
59.18,131.58,120.99,235.67,0.096315,54.039,95.965,27.164,53.67,124.55,237.69,49.359,83.801
54.532,109.39,119.41,209.31,0.67214,57.445,90.499,30.211,50.181,119.9,206.69,45.264,82.132
58.011,118.45,125.63,210.09,0.44524,59.172,105.39,31.326,50.306,123.58,209.18,53.862,76.68
60.375,119.7,111.86,207.91,0.13069,57.375,100.68,29.818,51.528,111.43,207.18,45.257,82.901
60.681,99.978,110.78,211.67,0.75606,56.215,107.31,29.254,50.997,109.68,213.13,46.038,81.747
55.169,121.64,108.35,213.5,0.29411,56.086,96.019,32.749,52.056,108.82,216.12,47.216,83.386
63.089,102.97,115.4,228.28,0.82885,65.425,108.86,29.089,51.5,117.46,227.25,46.838,76.015
60.846,88.773,121.24,233.88,0.94778,59.507,100.8,29.502,51.833,126.5,234.05,49.711,82.836
63.695,120.01,129.83,218.4,0.0016252,65.414,96.303,29.503,45.867,131.28,216.62,47.409,78.804
60.17,104.93,115.18,212.56,0.76484,57.752,96.689,32.53,53.296,115.19,208.5,48.243,72.291
55.012,121.48,129.92,207.78,0.22448,58.234,92.556,31.666,48.168,129.96,206.07,50.53,73.973
63.612,125.6,117.23,212.5,0.30392,62.711,106.84,30.852,51.489,118.21,214,54.87,80.406
55.264,108.2,123.45,207.29,0.01867,56.235,107.89,31.707,45.362,123.78,207.51,46.302,84.141
60.675,118.95,124.6,208.46,0.50968,62.875,107.27,31.248,50.894,126.49,204.98,52.99,76.123
57.419,95.035,112.73,224.25,0.89589,57.173,93.876,32.096,48.748,114.55,223.01,51.697,79.582
63.689,126.92,118.42,227.16,0.60444,63.092,92.286,32.359,54.717,118.92,226.3,50.068,74.885
58.27,125.15,118.15,223.23,0.49485,58.508,91.607,30.255,47.871,120.66,223.16,53.647,73.209
61.294,112.84,124.18,202.81,0.25113,59.222,109.06,29.319,46.11,122.81,201.33,50.196,83.106
66.837,119.07,127.32,202.72,0.0025122,65.455,101.59,27.288,53.365,128.6,204.61,52.446,80.798
60.316,120.18,129.49,241.39,0.76891,58.901,96.607,27.064,54.727,130.63,241.66,53.896,86.373
63.192,126.51,109.96,228.6,0.27175,65.172,102.39,27.451,51.046,115.99,227.88,50.736,72.638
61.224,129.85,115.53,229.17,0.46897,62.251,97.116,32.775,47.184,114.13,230.64,49.62,84.766
64.643,131.82,131.11,227.97,0.47616,65.371,96.517,27.738,47.285,129.53,227.72,54.001,81.368
52.58,93.578,118.07,207.59,0.86011,54.401,103.36,32.798,47.36,123.07,208.98,54.582,84.364
64.8,117.64,108.71,212.13,0.33339,65.783,106.67,32.043,47.377,108.96,213.07,48.735,72.372
59.617,94.854,121.14,218.52,0.87493,57.472,108.29,30.072,53.038,121.87,216.03,53.952,77.743
64.433,119.56,106.86,216.94,0.17203,63.557,103.11,27.727,53.233,109.11,212.9,47.243,84.526
55.252,111.76,107.18,207,0.59532,54.002,99.076,27.86,48.366,110.64,206.36,53.86,87.044
63.501,121.86,123,197.02,0.29857,63.276,91.685,27.375,45.699,123.16,199.71,53.97,79.532
62.368,111.31,123.61,234.68,0.79711,60.092,104.84,30.255,52.444,121.11,237.07,53.918,86.7
60.43,119.08,110.49,233.45,-0.016879,62.761,106.85,29.026,50.917,111.94,232.58,49.638,78.034
54.448,113.16,109.17,214.26,0.4503,56.888,108.45,30.923,51.42,111.03,215.31,46.589,75.562
65.72,88.118,115.55,204.72,0.931,63.91,95.45,31.934,45.266,116.75,203.8,47.265,79.14
60.728,119.03,114.14,212.51,0.41468,63.158,106.22,28.212,53.254,111.51,210.25,49.772,75.08
61.952,116.72,125.95,199.69,0.31952,64.747,109.56,30.583,45.733,127.04,198.24,54.374,81.641
62.163,121.47,112.58,217.02,0.43931,58.891,99.749,31.348,50.033,114.13,216.51,49.583,85.469
59.528,119.82,108.55,217.29,0.25444,61.262,108.62,29.502,48.535,109.84,215.82,53.115,77.878
61.86,113.67,117.78,225.08,0.614,60.284,109.27,27.745,53.878,117.5,223.15,45.494,73.71
53.18,103.2,131.06,201.01,0.79547,54.709,97.88,32.878,52.564,129.79,200.47,49.664,78.137
63.431,121.35,124.21,205.8,0.32354,62.963,100.53,31.851,50.15,123.11,204.99,47.661,87.08
65.791,117.28,120.41,217.33,0.24695,64.712,107.85,29.387,48.914,120.64,216.26,54.248,76.205
55.484,110.77,129.16,202.6,0.65236,54.462,92.802,27.238,46.508,126.69,201.13,50.264,87.811
64.826,131.58,116.14,220.92,0.13726,60.4,90.612,32.379,53.371,119.67,221.54,50.494,86.344
62.459,134.32,113.67,228.65,0.24501,61.889,96.174,27.928,52.651,108.96,227.64,54.913,81.421
59.276,131.01,124.72,231.42,0.091261,63.207,91.69,29.646,52.516,124.67,227.95,52.569,74.73
60.021,106.67,130.33,197.47,0.73647,60.29,101.4,29.024,50.781,128.41,198.98,54.461,80.788
60.157,77.431,108.53,222.41,1.0023,60.226,93.502,27.349,51.417,108.76,223.26,46.481,82.362
53.187,120.77,118.96,239.98,0.49522,54.955,101.71,27.665,46.127,120.88,239.82,48.728,76.14
57.855,125.03,120.85,213.11,0.51724,58.53,95.398,29.525,46.635,123.73,212.7,46.13,84.119
59.548,115.51,126.04,213.09,0.0020482,58.301,91.121,31.298,45.71,127.47,213.57,48.538,73.115
58.862,111.83,109.45,221.63,0.58366,54.777,107.35,29.76,48.54,110.69,222.64,45.612,83.852
65.261,94.259,123.76,203.74,0.93638,63.3,104.21,31.943,47.377,124.78,204.51,49.602,84.328
56.927,81.236,111.67,234.27,0.97849,57.187,106.9,28.042,48.629,110.16,234.67,48.31,80.306
60.601,126.74,123.94,212.6,0.33957,59.389,94.33,28.191,48.562,124.76,211.78,51.14,83.016
57.79,77.19,114.36,214.09,0.9632,58.027,106.63,28.73,46.592,115.89,218.65,53.626,72.744
58.061,77.987,124.53,222.61,1.0054,57.649,102.26,27.65,49.249,125.35,220.19,51.484,77.661
58.866,129.8,128.26,226.98,0.2812,58.92,107.63,32.552,52.015,128.02,227.61,54.832,87.08
55.552,107.19,126.89,239.41,0.85317,59.936,104.73,27.555,54.965,124.61,236.79,45.847,83.869
58.352,121.78,132.08,244.7,0.55678,60.681,107.03,28.559,48.659,131.31,240.49,48.987,73.368
54.72,121.6,126.67,210.37,0.4598,56.512,94.643,30.485,50.854,126.4,210.73,53.064,77.109
63.178,122.89,122.6,220.37,0.45574,60.562,101.08,29.878,45.741,121.97,218.56,53.305,80.795
64.025,109.23,119.68,200.95,0.69047,63.534,106.77,31.909,48.899,118.96,201.59,54.327,75.858
56.294,116.28,111.69,208.85,0.26987,55.203,95.673,29.148,52.676,111.57,206.82,48.219,74.846
62.396,124.1,123.98,210.62,0.20544,61.778,106.9,28.232,53.607,124.59,212.69,50.467,84.421
56.974,122.72,127.05,214.01,0.30512,54.306,96.248,28.763,46.486,125.51,210.55,53.649,82.234
67.34,111.81,127.61,198.46,0.69033,63.865,105.07,28.626,48.655,125.69,202.13,46.437,80.976
61.392,118.82,125.15,209.02,0.50646,62.639,106,28.963,54.323,128.91,207.22,46.737,75.423
56.277,113.64,124.39,204.99,0.67397,56.509,98.264,30.389,47.502,126.88,205.36,50.761,85.796
58.651,121.16,122.86,224.56,0.018032,55.816,96.825,29.612,45.067,123.48,225.01,53.761,86.596
58.021,122.93,123.84,212.76,0.25682,58.713,102.14,27.809,46.345,121.79,212.66,48,84.058
61.001,102.33,117.79,233.43,0.86584,65.657,107.57,28.676,45.562,120.2,238.19,54.294,74.502
54.134,125.95,114.79,209.2,0.16941,54.627,91.663,32.563,51.191,115.56,211.26,48.366,81.135
69.181,132.13,108.22,230.9,0.40061,65.796,93.2,27.34,51.495,108.73,231.9,49.612,86.121
56.812,126.09,120.13,212.18,0.20389,58.174,99.257,30.244,50.016,121.19,214.18,53.627,86.541
53.034,118.22,130.44,232.76,0.61015,55.231,108.76,30.137,50.395,131.96,228.98,49.476,73.681
57.573,124.26,111.85,223.36,0.090643,54.306,90.557,30.403,53.996,109.75,221.98,46.793,76.987
63.468,110.63,113.86,210.46,0.72773,61.764,95.875,29.348,46.712,113.66,212.22,48.674,72.808
59.197,124.95,112.37,214.68,0.40484,60.16,95.211,28.864,53.481,115.55,214.04,53.65,77.428
68.686,121.48,125.83,207.85,0.17635,63.383,99.041,28.848,49.194,128.75,206.55,50.143,86.801
66.342,121.71,129.98,219.34,0.73142,64.791,95.148,31.818,53.009,129.45,218.19,50.418,82.092
64.012,127.02,115.21,207.13,0.27974,61.086,96.19,31.487,49.968,114.63,207,49.385,86.862
63.332,124.95,109.93,212.92,0.39132,62.93,96.131,28.492,50.657,111.78,215.53,47.114,79.471
67.246,117.87,124.36,205.22,0.079028,65.017,99.233,32.954,50.396,126.12,201.61,47.75,76.214
59.722,117.28,111.14,225.82,0.037142,62.051,108.32,28.709,51.253,111.14,228.48,54.686,73.563
55.658,118.84,118.57,203.47,0.24485,56.593,105.16,30.824,50.162,120.22,205.48,47.534,83.492
54.326,127.72,119.05,238.56,0.035689,58.399,98.076,28.945,47.557,120.16,240.17,52.648,76.217
63.763,133.16,118.67,233.34,0.26727,64.251,94.425,30.939,47.372,117.71,236.26,51.921,75.471
55.582,104.9,116.04,225.69,0.83004,56.195,98.114,30.74,47.67,119.21,222.06,46.133,79.211
63.289,124.68,109.38,213.37,0.43462,64.77,94.987,31.449,48.551,111.07,211.99,51.777,84.268
55.504,90.98,107.17,207.06,0.86083,54.346,103.95,30.969,46.048,109.83,208.48,48.002,81.418
56.06,136.9,120.93,238.73,0.133,55.576,94.823,27.983,54.609,120.4,238.22,46.716,85.467
62.999,91.761,127.39,200.37,0.93122,64.101,98.989,32.31,48.462,125.66,200.83,46.913,80.773
62.849,134.33,114,238.5,0.46446,61.246,93.964,31.113,50.712,116.86,238.5,45.048,80.568
61.139,105.86,108.37,196.34,0.59951,60.149,103.45,32.644,46.817,108.77,199.72,49.236,72.16
59.39,128.72,119.76,235.64,0.583,59.238,96.461,29.194,47.918,120.2,232.84,48.709,84.554
57.584,126.93,124.02,222.71,0.29723,56.581,96.95,27.264,54.616,124.9,224.75,45.327,80.58
67.472,128.22,116.24,233.97,0.40842,65.431,99.986,31.155,53.385,115.7,232.08,47.058,73.569
65.492,115.91,117.28,200.3,0.029415,62.166,97.07,30.173,49.47,117.33,200.56,53.841,87.146
57.639,114.09,121.08,235.93,0.78818,59.559,99.003,27.401,49.212,120.25,239.67,45.927,84.544
55.596,133.61,115.61,236.46,0.30626,56.187,97.892,28.832,52.39,118.14,239.33,47.158,87.866
62.015,100.97,116.65,202.81,0.81013,59.7,105.28,27.457,53.097,117.15,206.28,50.247,84.252
58.244,127.54,135.8,227.31,0.46964,55.706,92.487,29.191,51.558,131.24,227.35,53.626,80.461
53.917,102.38,129.91,216.81,0.87661,54.904,99.685,30.601,51.937,131.29,215,51.621,87.992
